Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,label
33106.998,0.884,-0.673,9.878,0.006,-0.02,0.021,3
3160.986,0.029,0.16,9.864,-0.016,-0.043,-0.042,3
3297.027,-0.027,-0.056,9.903,0.022,-0.046,0.011,3
3434.045,0.057,0.261,9.767,0.034,-0.087,-0.008,3
3571.018,0.039,0.15,10.033,-0.023,-0.021,-0.051,3
3708.002,-0.013,0.242,10.145,-0.013,-0.019,0.007,3
3844.008,-0.039,0.093,10.105,-0.028,-0.041,-0.008,3
3981.002,-0.068,0.003,9.736,0.01,-0.073,-0.027,3
4118.004,-0.015,-0.068,10.013,-0.05,-0.083,0.031,3
4261.024,-0.07,0.324,9.834,0.009,-0.054,-0.028,3
4398.999,-0.056,0.059,10.115,0.016,-0.066,-0.006,3
4536.011,-0.076,-0.011,10.035,0.001,-0.057,-0.022,3
4672.015,-0.075,0.16,9.912,0.013,-0.113,0.048,3
4808.974,0.027,0.207,9.791,-0.011,-0.052,-0.044,3
4945.98,0.029,0.003,9.701,-0.02,-0.097,0.018,3
5081.996,0.054,0.056,9.948,-0.05,-0.062,-0.008,3
5217.016,0.028,0.099,9.74,-0.059,-0.029,-0.005,3
5352.999,-0.088,0.129,10.072,0.015,-0.004,0.017,3
5494.006,0.004,-0.057,9.999,-0.007,-0.05,-0.03,3
5630.009,0.154,0.133,10.241,0.011,-0.165,0.048,3
5765.995,0.086,0.102,9.795,-0.037,-0.073,-0.005,3
5902.012,0.178,0.049,9.847,-0.019,-0.07,-0.0,3
6037.979,0.068,-0.037,10.199,0.023,-0.029,-0.004,3
6173.014,0.125,0.062,9.854,0.004,-0.146,0.003,3
6308.976,0.298,-0.041,9.924,0.006,-0.073,-0.01,3
6445.009,0.244,-0.028,9.794,-0.02,-0.018,0.02,3
6586.011,0.224,-0.219,10.175,-0.008,-0.062,0.008,3
6722.001,0.283,-0.176,9.849,0.039,-0.071,0.001,3
6858.013,0.239,-0.028,9.777,0.021,-0.097,0.024,3
6993.993,0.26,-0.032,9.607,0.005,-0.038,0.013,3
7128.94,0.361,-0.29,10.496,0.148,-0.108,0.01,3
7265.015,0.252,0.158,9.283,-0.012,-0.059,0.042,3
7401.013,0.398,-0.2,10.194,0.04,0.004,0.013,3
7536.994,0.327,-0.303,9.802,0.034,-0.034,-0.025,3
7672.015,0.327,0.095,9.661,0.013,-0.033,-0.044,3
7813.972,0.37,0.179,9.814,0.031,-0.034,0.045,3
7950.017,0.417,-0.109,9.99,0.028,-0.069,0.022,3
8085.014,0.472,0.2,10.1,0.015,-0.022,0.019,3
8221.007,0.51,-0.152,9.801,0.099,-0.015,-0.014,3
8357.013,0.466,0.054,9.768,0.004,-0.067,-0.047,3
8492.998,0.491,-0.038,9.879,0.027,-0.047,-0.033,3
8628.015,0.416,0.212,9.804,-0.01,-0.068,-0.046,3
8764.061,0.506,0.015,9.918,-0.034,-0.017,-0.002,3
8900.018,0.536,-0.105,10.119,-0.045,-0.003,-0.015,3
9040.989,0.476,0.046,9.786,-0.035,-0.024,-0.011,3
9176.017,0.503,-0.407,9.892,0.086,-0.017,0.002,3
9311.994,0.437,-0.27,9.903,-0.011,-0.044,0.024,3
9447.978,0.443,-0.078,10.168,0.013,-0.069,0.072,3
9583.003,0.472,-0.41,9.69,0.012,-0.075,0.022,3
9719.021,0.475,-0.189,9.786,0.056,0.003,0.007,3
9855.002,0.574,-0.04,10.075,-0.007,-0.111,0.021,3
9990.999,0.555,-0.041,10.146,-0.026,-0.047,-0.049,3
10125.973,0.454,-0.06,9.777,-0.027,-0.05,0.029,3
10266.974,0.583,-0.256,9.763,-0.008,-0.043,-0.017,3
10403.005,0.557,-0.252,9.957,-0.016,-0.078,0.013,3
10539.0,0.539,-0.38,10.104,-0.055,-0.029,-0.003,3
10674.032,0.55,-0.247,9.984,0.045,-0.001,-0.014,3
10809.984,0.541,-0.153,9.936,0.009,-0.024,-0.048,3
10945.983,0.474,-0.204,9.862,0.029,-0.028,-0.052,3
11081.983,0.546,-0.085,10.1,0.036,-0.073,0.043,3
11217.033,0.514,-0.457,9.899,0.024,-0.038,0.03,3
11358.004,0.589,-0.181,9.978,0.017,-0.069,-0.071,3
11494.007,0.626,-0.137,9.985,0.04,-0.049,-0.043,3
11628.966,0.566,0.0,9.802,0.034,-0.03,0.012,3
11764.98,0.569,-0.161,10.024,-0.029,-0.033,0.03,3
11900.981,0.591,-0.279,10.153,0.011,-0.033,0.037,3
12036.993,0.54,-0.29,9.984,-0.022,-0.018,0.016,3
12171.999,0.479,-0.396,9.939,-0.003,-0.038,-0.018,3
12308.007,0.5,-0.334,9.828,0.015,-0.067,-0.015,3
12444.009,0.545,-0.32,9.845,0.016,-0.069,-0.034,3
12584.999,0.585,-0.07,9.67,0.023,-0.042,-0.006,3
12721.023,0.609,-0.317,10.209,0.03,-0.03,-0.004,3
12856.991,0.592,-0.27,9.936,0.012,-0.039,-0.048,3
12992.985,0.52,-0.58,9.881,0.003,-0.032,-0.009,3
13127.989,0.549,-0.405,9.82,0.008,-0.016,-0.014,3
13263.981,0.482,-0.234,9.699,0.023,-0.075,0.03,3
13400.01,0.531,-0.562,10.121,-0.006,-0.048,-0.015,3
13535.97,0.599,-0.543,9.957,0.049,-0.046,-0.019,3
13675.963,0.581,0.12,9.9,0.025,-0.079,-0.035,3
13812.979,0.542,-0.32,10.053,0.07,-0.004,-0.025,3
13948.979,0.586,-0.349,9.947,-0.019,-0.06,0.005,3
14083.995,0.634,-0.372,9.718,0.074,-0.031,0.008,3
14220.004,0.549,-0.069,10.02,-0.029,-0.072,0.005,3
14356.008,0.628,-0.408,9.935,-0.019,-0.036,0.007,3
14492.021,0.61,-0.494,9.822,0.035,-0.021,-0.048,3
14627.005,0.613,-0.316,9.945,-0.01,-0.021,-0.014,3
14762.996,0.474,-0.021,10.127,-0.004,-0.087,-0.004,3
14903.991,0.519,-0.595,10.108,0.034,-0.072,0.044,3
15040.007,0.559,-0.569,9.518,0.052,-0.079,0.002,3
15175.02,0.563,-0.345,9.746,0.028,-0.013,-0.019,3
15311.012,0.615,-0.313,9.832,0.019,-0.064,-0.009,3
15447.0,0.599,-0.296,9.901,0.025,-0.046,0.01,3
15583.017,0.597,-0.563,9.958,-0.001,-0.07,-0.007,3
15718.012,0.553,-0.407,9.583,0.028,-0.057,0.016,3
15853.995,0.601,-0.461,9.947,0.02,-0.009,0.025,3
15994.969,0.622,-0.691,9.938,-0.014,-0.065,-0.031,3
16129.985,0.574,-0.396,9.899,0.027,-0.122,-0.02,3
16265.957,0.606,-0.373,9.985,0.014,-0.077,0.002,3
16402.003,0.656,-0.672,9.923,0.013,-0.069,0.007,3
16537.973,0.66,-0.521,9.938,-0.021,-0.064,0.002,3
16672.993,0.608,-0.458,9.848,-0.003,-0.036,-0.003,3
16809.003,0.676,-0.26,9.886,0.052,-0.026,-0.004,3
16944.988,0.65,-0.366,9.737,0.042,-0.056,0.019,3
17080.995,0.692,-0.509,9.98,-0.066,-0.084,0.042,3
17221.035,0.72,-0.533,10.089,0.026,-0.05,0.013,3
17356.986,0.628,-0.386,9.737,-0.001,-0.075,0.005,3
17492.997,0.622,-0.517,10.014,-0.008,-0.05,0.015,3
17627.996,0.713,-0.362,9.746,0.01,-0.035,-0.011,3
17763.983,0.655,-0.309,9.818,-0.027,-0.008,-0.011,3
17899.999,0.679,-0.551,9.925,-0.008,-0.035,-0.021,3
18036.002,0.634,-0.55,9.565,-0.003,-0.053,-0.033,3
18171.012,0.567,-0.56,9.776,-0.04,-0.031,-0.045,3
18312.017,0.656,-0.381,9.868,0.034,0.011,-0.026,3
18447.985,0.706,-0.413,9.907,0.035,-0.05,-0.013,3
18583.038,0.711,-0.479,9.995,0.03,-0.025,0.067,3
18718.993,0.684,-0.517,9.924,0.023,-0.052,0.026,3
18855.029,0.706,-0.642,9.805,0.011,-0.004,0.01,3
18998.003,0.7,-0.743,9.95,-0.069,-0.012,0.043,3
19132.974,0.701,-0.589,9.866,0.021,-0.029,-0.047,3
19268.994,0.689,-0.513,10.065,0.019,-0.049,-0.002,3
19410.991,0.747,-0.601,9.9,0.002,-0.04,0.023,3
19550.99,0.726,-0.568,10.211,0.032,0.007,0.022,3
19687.003,0.694,-0.689,9.854,0.011,-0.071,-0.025,3
19823.019,0.677,-0.613,9.741,-0.019,-0.05,-0.031,3
19958.008,0.744,-0.738,9.881,-0.019,-0.007,0.019,3
20094.029,0.708,-0.468,9.86,0.015,-0.034,-0.017,3
20230.031,0.699,-0.52,10.043,-0.021,-0.042,0.008,3
20365.995,0.771,-0.497,9.9,-0.03,-0.018,0.038,3
20501.008,0.706,-0.754,9.845,-0.022,-0.012,-0.022,3
20642.991,0.72,-0.518,10.115,-0.009,-0.042,0.002,3
20779.014,0.783,-0.66,9.808,0.026,-0.024,-0.032,3
20915.011,0.705,-0.781,9.864,-0.001,-0.032,0.0,3
21049.976,0.718,-1.615,8.782,-0.084,-0.276,0.078,3
21186.022,0.82,-0.689,9.88,0.004,-0.005,0.008,3
21322.016,0.801,-0.521,9.833,-0.01,-0.059,-0.056,3
21458.0,0.752,-0.801,9.88,-0.031,-0.034,0.036,3
21593.053,0.753,-0.978,9.909,-0.017,-0.052,-0.013,3
21729.006,0.691,-0.469,9.491,-0.005,-0.066,-0.041,3
21885.981,0.82,-0.652,9.84,0.013,-0.078,0.016,3
22026.012,0.774,-0.529,9.68,0.015,-0.044,0.039,3
22166.01,0.849,-0.774,10.159,0.032,-0.08,-0.007,3
22305.016,0.786,-0.642,9.696,-0.001,-0.03,-0.014,3
22445.011,0.828,-0.587,9.624,-0.016,-0.054,-0.035,3
22583.996,0.814,-0.614,9.627,0.036,-0.032,-0.009,3
22723.984,0.876,-0.691,9.925,-0.025,-0.02,0.023,3
22864.023,0.869,-0.688,9.78,-0.033,-0.044,-0.059,3
23008.989,0.848,-0.573,9.851,0.017,-0.057,-0.016,3
23148.975,0.798,-0.799,9.795,-0.039,-0.097,0.016,3
23289.003,0.852,-0.843,9.898,0.0,-0.111,0.005,3
23428.018,0.876,-0.46,9.75,-0.017,-0.087,-0.058,3
23568.009,0.934,-0.666,9.888,0.067,-0.053,-0.019,3
23707.965,0.979,-0.702,9.838,0.054,-0.083,0.039,3
23846.989,0.957,-0.381,9.66,0.028,-0.02,-0.018,3
23987.006,0.863,-0.598,9.778,0.008,-0.082,-0.023,3
24125.995,0.986,-0.702,9.764,0.022,-0.042,0.027,3
24272.031,0.971,-0.702,9.773,0.023,-0.057,-0.003,3
24412.018,0.917,-0.559,9.814,0.011,-0.008,-0.039,3
24550.962,0.928,-0.351,9.869,0.029,-0.034,0.062,3
24690.98,0.86,-0.734,9.719,0.03,-0.022,0.039,3
24831.045,0.807,-0.521,9.602,0.05,-0.064,-0.031,3
24970.001,0.951,-0.53,9.889,-0.045,-0.069,-0.009,3
25109.983,0.893,-0.629,9.856,0.027,-0.048,0.006,3
25250.005,0.999,-0.719,10.005,0.017,0.001,-0.027,3
25394.03,0.899,-0.542,9.608,-0.004,-0.056,-0.038,3
25533.993,0.89,-0.667,9.716,0.008,-0.049,-0.034,3
25673.014,0.937,-0.717,9.894,0.024,-0.058,0.012,3
25812.994,0.963,-0.549,10.116,-0.002,-0.029,-0.011,3
25952.999,0.936,-0.389,10.034,-0.035,-0.01,0.038,3
26092.006,0.919,-0.634,10.1,0.053,-0.07,-0.018,3
26231.976,0.939,-0.626,9.975,0.014,-0.011,0.002,3
26372.014,0.978,-0.661,9.942,0.04,-0.066,-0.043,3
26511.021,0.981,-0.616,9.799,-0.012,-0.044,-0.017,3
26655.995,0.949,-0.603,9.923,-0.027,-0.016,-0.035,3
26795.033,0.908,-0.732,9.91,-0.012,-0.061,0.018,3
26935.032,1.0,-0.719,9.693,-0.01,-0.05,0.0,3
27075.0,0.971,-0.693,9.933,0.032,-0.003,-0.01,3
27214.011,0.908,-0.79,9.719,0.025,-0.01,0.004,3
27354.006,0.956,-0.677,9.713,0.009,-0.025,0.012,3
27493.997,0.911,-0.868,9.915,0.003,0.002,0.012,3
27632.988,0.966,-0.53,9.804,0.051,-0.061,0.003,3
27779.029,0.918,-0.686,9.908,-0.003,-0.046,-0.028,3
27918.032,0.949,-0.851,9.948,0.016,-0.039,0.014,3
28058.0,0.893,-0.67,9.737,0.019,-0.076,-0.011,3
28197.989,1.016,-0.551,10.003,0.028,-0.088,0.002,3
28336.987,0.982,-0.611,10.037,0.024,-0.001,-0.015,3
28477.044,0.961,-0.546,9.886,0.076,-0.042,0.011,3
28617.039,0.895,-0.619,9.877,0.012,-0.055,-0.029,3
28756.014,0.857,-0.68,9.959,0.017,-0.022,0.009,3
28896.017,0.879,-0.652,9.961,-0.032,-0.035,-0.034,3
29040.994,0.762,-0.649,9.792,0.002,-0.075,-0.01,3
29180.956,0.815,-0.678,9.869,-0.005,-0.043,-0.005,3
29320.952,0.879,-0.625,9.92,0.013,-0.083,-0.01,3
29460.038,0.895,-0.718,9.774,0.028,-0.067,0.019,3
29599.975,0.904,-0.641,9.733,0.006,-0.06,-0.006,3
29739.999,0.909,-0.718,9.941,-0.003,-0.038,0.001,3
29879.02,0.923,-0.727,10.046,0.032,-0.011,-0.002,3
30018.982,0.956,-0.721,10.079,-0.089,-0.104,-0.011,3
30164.03,0.872,-0.644,9.816,0.021,-0.019,0.015,3
30303.007,0.93,-0.597,9.896,0.044,-0.05,0.019,3
30442.983,0.914,-0.742,9.969,0.007,-0.047,0.011,3
30582.968,0.821,-0.563,10.004,0.052,-0.021,-0.028,3
30721.986,0.902,-0.964,9.722,0.062,-0.077,0.007,3
30862.007,0.992,-0.331,9.718,0.015,-0.07,-0.054,3
31000.964,0.857,-0.641,9.822,0.003,-0.021,0.008,3
31141.028,0.832,-0.469,9.843,0.012,-0.031,0.008,3
31280.995,0.856,-0.628,9.893,-0.001,-0.056,-0.012,3
31425.998,0.825,-0.666,9.743,-0.027,-0.072,0.011,3
31566.004,0.812,-0.462,9.646,0.021,-0.037,0.017,3
31706.017,0.809,-0.474,9.676,0.04,-0.032,-0.009,3
31845.011,0.931,-0.473,9.707,0.029,-0.052,-0.001,3
31985.02,0.819,-0.509,9.43,-0.043,-0.032,-0.047,3
32125.01,0.859,-0.591,9.79,-0.015,-0.016,0.025,3
32263.986,0.764,-0.825,10.253,0.026,-0.066,0.038,3
32403.971,0.668,-0.51,9.918,0.054,-0.078,-0.028,3
32542.999,0.834,-0.557,9.464,0.036,-0.109,0.012,3
32688.023,0.906,-0.661,9.987,0.044,-0.064,0.003,3
32828.013,0.923,-0.271,10.23,0.005,-0.082,-0.044,3
32966.976,0.886,-0.301,9.726,0.028,-0.019,0.025,3
33107.003,0.918,-0.653,9.894,0.005,-0.034,0.026,3
3161.011,0.076,0.151,9.904,-0.035,-0.066,-0.021,3
3297.019,-0.004,-0.07,9.913,0.016,-0.034,-0.003,3
3433.992,0.036,0.278,9.782,-0.02,-0.094,0.034,3
3570.974,0.042,0.136,10.011,-0.008,-0.033,0.005,3
3708.02,-0.029,0.271,10.107,0.016,-0.028,-0.003,3
3843.981,0.013,0.083,10.112,-0.012,-0.039,0.007,3
3981.055,-0.112,-0.006,9.727,-0.013,-0.05,-0.004,3
4118.009,-0.037,-0.108,10.025,-0.008,-0.029,0.004,3
4261.013,-0.058,0.283,9.861,0.038,-0.023,-0.006,3
4399.004,-0.094,0.054,10.07,-0.003,-0.043,0.011,3
4536.03,-0.07,-0.063,10.096,0.021,-0.009,-0.035,3
4672.009,-0.09,0.151,9.891,0.013,-0.11,0.026,3
4809.014,-0.012,0.161,9.784,0.005,-0.11,-0.02,3
4945.999,0.029,0.022,9.776,-0.005,-0.049,-0.0,3
5081.986,0.033,0.061,9.962,-0.015,-0.048,-0.0,3
5217.014,0.016,0.026,9.801,-0.099,-0.04,-0.003,3
5353.017,-0.055,0.119,10.046,0.026,-0.02,-0.029,3
5493.976,-0.034,-0.077,10.053,-0.025,-0.102,-0.008,3
5630.018,0.131,0.144,10.261,0.036,-0.156,0.046,3
5766.011,0.104,0.118,9.764,-0.059,-0.08,-0.02,3
5901.984,0.144,0.071,9.894,-0.001,-0.039,0.028,3
6038.035,0.041,-0.034,10.216,0.005,-0.046,0.005,3
6172.982,0.07,0.065,9.828,-0.004,-0.109,-0.025,3
6308.999,0.313,-0.059,9.837,-0.037,-0.106,0.016,3
6445.005,0.219,-0.065,9.824,-0.034,-0.033,0.023,3
6586.004,0.197,-0.206,10.173,0.01,-0.005,-0.016,3
6722.001,0.271,-0.167,9.841,-0.008,-0.041,0.04,3
6857.999,0.248,-0.007,9.773,0.02,-0.096,-0.02,3
6994.002,0.272,-0.056,9.612,0.005,-0.04,0.014,3
7129.009,0.365,-0.314,10.493,0.148,-0.045,0.038,3
7264.987,0.332,0.158,9.255,-0.005,-0.081,0.04,3
7400.997,0.35,-0.226,10.192,0.033,-0.058,-0.008,3
7536.987,0.339,-0.369,9.819,0.094,-0.044,-0.019,3
7672.001,0.289,0.111,9.661,-0.005,-0.03,0.029,3
7813.977,0.345,0.147,9.848,0.034,-0.049,0.067,3
7950.019,0.434,-0.126,10.003,0.006,-0.026,0.031,3
8085.011,0.44,0.218,10.097,0.028,-0.062,-0.042,3
8221.015,0.522,-0.162,9.847,0.062,-0.017,0.002,3
8357.013,0.439,0.046,9.744,0.031,-0.055,-0.038,3
8493.009,0.485,-0.028,9.884,0.033,-0.056,0.001,3
8627.995,0.458,0.194,9.768,-0.011,-0.064,-0.046,3
8764.004,0.451,0.004,9.949,-0.04,-0.072,-0.025,3
8899.986,0.526,-0.084,10.111,-0.036,-0.015,0.027,3
9040.995,0.464,0.062,9.814,0.033,-0.029,-0.013,3
9175.999,0.476,-0.417,9.876,0.038,-0.027,0.068,3
9312.003,0.442,-0.261,9.953,0.013,-0.061,0.005,3
9447.998,0.478,-0.065,10.192,0.003,-0.067,0.037,3
9583.01,0.463,-0.35,9.739,0.02,-0.082,0.032,3
9719.033,0.439,-0.153,9.733,0.067,-0.009,0.001,3
9855.006,0.592,-0.065,10.087,-0.003,-0.073,-0.003,3
9990.997,0.577,-0.071,10.119,0.014,-0.015,-0.038,3
10126.042,0.432,-0.06,9.729,-0.021,-0.064,0.048,3
10266.989,0.601,-0.259,9.746,0.003,-0.103,-0.002,3
10403.003,0.564,-0.245,9.958,-0.042,-0.029,0.005,3
10539.0,0.518,-0.371,10.076,-0.081,-0.013,-0.05,3
10674.024,0.546,-0.27,9.93,0.022,-0.033,-0.045,3
10809.968,0.54,-0.17,9.945,-0.011,-0.036,-0.051,3
10945.998,0.496,-0.186,9.874,0.014,-0.035,-0.025,3
11082.023,0.56,-0.109,10.116,0.041,-0.057,0.05,3
11216.966,0.437,-0.429,9.94,0.041,-0.073,0.003,3
11357.98,0.616,-0.205,10.014,0.025,-0.049,-0.045,3
11494.027,0.632,-0.101,9.991,0.037,-0.045,-0.018,3
11629.016,0.582,-0.01,9.803,0.044,-0.038,0.001,3
11765.004,0.559,-0.145,10.056,0.027,-0.025,-0.011,3
2739.002,9.7,0.914,0.307,0.015,-0.057,0.032,4
2874.961,9.672,1.049,0.692,-0.026,-0.023,-0.003,4
3012.035,9.773,1.001,0.522,0.03,-0.047,-0.041,4
3148.987,9.678,0.737,0.518,-0.0,-0.002,-0.017,4
3285.99,9.684,0.82,0.555,0.038,-0.043,-0.019,4
3421.992,9.65,0.805,0.559,0.003,-0.025,-0.001,4
3559.017,9.71,0.956,0.593,0.011,-0.054,-0.027,4
3695.995,9.716,0.967,0.632,0.004,-0.035,-0.043,4
3838.96,9.714,0.971,0.754,0.025,-0.038,-0.026,4
3975.977,9.723,0.91,0.752,0.001,-0.006,0.006,4
4113.979,9.709,0.892,0.605,0.018,-0.044,0.01,4
4249.956,9.683,0.848,0.725,-0.009,-0.042,0.001,4
4387.013,9.663,0.822,0.623,0.044,-0.03,0.041,4
4524.0,9.703,0.861,0.67,0.001,-0.04,-0.01,4
4659.978,9.75,0.949,0.806,-0.005,-0.012,-0.001,4
4794.981,9.729,0.822,0.802,0.0,-0.03,0.005,4
4931.042,9.699,0.802,0.756,0.029,-0.069,0.007,4
5066.988,9.71,0.773,0.824,-0.029,-0.062,-0.042,4
5198.981,9.657,0.749,0.582,0.003,-0.054,-0.013,4
5334.018,9.631,0.839,0.548,0.016,-0.088,-0.002,4
5469.978,9.697,0.851,0.73,0.028,-0.057,-0.003,4
5605.975,9.775,0.972,0.752,0.009,-0.056,0.006,4
5742.01,9.751,0.927,0.695,0.01,-0.038,-0.021,4
5877.031,9.689,0.812,0.643,0.001,-0.028,-0.011,4
6012.998,9.631,0.753,0.701,0.026,-0.038,-0.028,4
6149.027,9.76,0.822,0.748,0.022,-0.079,-0.028,4
6284.985,9.683,0.766,0.842,0.055,-0.039,0.027,4
6426.019,9.663,0.937,0.672,-0.009,0.022,-0.016,4
6562.015,9.56,0.671,0.559,0.053,-0.054,-0.022,4
6697.999,9.792,0.712,0.76,0.002,-0.056,0.042,4
6833.007,9.627,0.815,0.813,-0.006,-0.04,0.026,4
6968.986,9.69,0.812,0.669,-0.025,-0.051,-0.014,4
7104.994,9.671,0.681,0.89,0.014,-0.042,0.013,4
7240.999,9.719,0.807,0.842,0.023,-0.037,-0.009,4
7375.998,9.68,0.85,0.907,0.025,-0.026,-0.037,4
7511.979,9.671,0.884,0.865,0.012,-0.052,-0.054,4
7653.013,9.743,0.863,0.905,0.003,-0.072,-0.018,4
7789.004,9.669,0.803,0.76,-0.012,-0.039,-0.017,4
7924.023,9.715,0.771,0.784,0.013,-0.014,-0.004,4
8060.019,9.768,0.897,0.856,0.029,-0.044,-0.037,4
8196.036,9.748,0.793,0.939,0.012,0.009,0.032,4
8331.994,9.739,0.857,0.82,-0.012,-0.031,-0.034,4
8467.024,9.682,0.727,0.821,0.041,-0.081,0.006,4
8602.987,9.707,0.784,0.909,0.009,0.029,0.011,4
8738.999,9.625,0.702,0.726,-0.031,-0.047,-0.0,4
8879.003,9.663,0.774,0.83,0.035,-0.093,0.004,4
9014.98,9.671,0.749,0.873,0.019,-0.068,0.012,4
9150.987,9.741,0.817,0.894,0.03,-0.084,-0.0,4
9286.963,9.74,0.794,0.841,0.003,0.01,-0.026,4
9421.995,9.725,0.824,0.901,-0.003,-0.06,-0.039,4
9558.015,9.749,0.787,0.919,0.029,-0.043,-0.008,4
9694.007,9.755,0.809,0.858,0.028,-0.007,0.018,4
9830.027,9.661,0.658,0.878,-0.017,-0.023,-0.006,4
9964.988,9.655,0.79,0.901,0.028,-0.058,-0.025,4
10106.005,9.71,0.82,0.969,0.017,-0.024,-0.02,4
10241.998,9.688,0.819,0.947,0.026,-0.02,-0.016,4
10377.027,9.652,0.686,0.682,-0.009,-0.06,-0.044,4
10512.988,9.71,0.707,0.886,-0.016,-0.02,-0.021,4
10649.004,9.794,0.843,0.948,0.018,-0.009,-0.012,4
10785.02,9.66,0.731,0.949,0.013,-0.022,-0.034,4
10920.054,9.723,0.845,0.847,0.036,-0.082,-0.017,4
11055.995,9.685,0.938,0.873,0.038,-0.075,-0.0,4
11197.013,9.597,0.777,0.925,0.055,-0.012,-0.017,4
11332.999,9.715,1.014,0.995,0.014,-0.044,-0.032,4
11468.014,9.709,0.916,0.947,0.048,-0.074,-0.003,4
11603.984,9.605,0.703,0.892,0.032,-0.035,-0.011,4
11740.004,9.672,0.961,0.673,0.021,-0.046,0.01,4
11874.993,9.511,0.621,0.654,0.028,-0.064,0.01,4
12010.971,9.648,0.738,0.794,0.047,-0.057,-0.012,4
12147.024,9.646,0.713,1.008,-0.019,-0.034,-0.035,4
12283.015,9.754,0.865,0.932,0.026,-0.03,0.007,4
12422.961,9.7,0.883,0.862,0.023,-0.004,0.026,4
12559.011,9.555,0.531,0.91,0.01,-0.026,-0.011,4
12695.025,9.904,0.958,0.8,-0.048,-0.043,-0.011,4
12831.015,9.67,0.702,0.95,-0.013,-0.018,0.053,4
12966.019,9.633,0.699,0.862,0.03,-0.048,0.002,4
13101.963,9.725,0.839,0.922,0.033,-0.056,-0.03,4
13237.974,9.672,0.83,1.038,-0.008,-0.057,-0.0,4
13374.017,9.664,0.809,1.016,0.025,-0.059,0.013,4
13508.998,9.622,0.958,0.546,0.261,-0.108,-0.031,4
13650.021,9.689,0.804,0.895,-0.012,-0.09,0.026,4
13785.991,9.68,0.785,1.012,0.046,-0.089,-0.008,4
13921.029,9.604,0.716,0.778,0.006,-0.09,0.021,4
14056.989,9.662,0.708,1.023,0.025,-0.014,0.005,4
14193.02,9.7,0.732,0.995,-0.023,-0.065,0.015,4
14329.041,9.701,0.806,0.967,-0.005,-0.06,-0.007,4
14464.019,9.752,0.786,1.033,-0.012,-0.064,-0.042,4
14600.007,9.681,0.712,0.997,0.007,-0.043,-0.016,4
14735.984,9.679,0.756,0.909,0.05,-0.052,0.002,4
14877.024,9.65,0.767,1.02,0.044,-0.061,0.015,4
15013.008,9.661,0.704,1.085,-0.005,-0.012,-0.032,4
15149.017,9.766,0.8,1.092,-0.008,-0.083,-0.007,4
15284.998,9.698,0.772,1.054,-0.009,-0.061,-0.006,4
15419.99,9.614,0.698,0.961,0.02,-0.023,-0.001,4
15556.0,9.717,0.773,1.04,-0.017,-0.035,0.027,4
15691.979,9.651,0.708,1.047,0.043,-0.068,-0.027,4
15828.016,9.818,1.047,0.892,0.249,-0.108,0.029,4
15962.995,9.753,0.682,1.154,0.022,-0.022,-0.015,4
16104.028,9.731,0.774,1.131,0.012,-0.044,-0.021,4
16240.027,9.666,0.827,1.014,-0.001,-0.059,-0.01,4
16374.999,9.657,0.734,0.904,0.032,-0.053,-0.031,4
16511.016,9.715,0.695,1.1,-0.033,-0.043,-0.025,4
16646.997,9.676,0.755,0.899,-0.002,-0.041,-0.003,4
16782.991,9.614,0.748,0.929,0.075,-0.052,0.015,4
16917.988,9.661,0.729,0.924,0.026,-0.095,0.004,4
17054.037,9.689,0.688,1.12,0.025,-0.078,0.039,4
17189.999,9.657,0.704,1.074,-0.028,-0.058,0.002,4
17331.036,9.735,0.836,1.09,0.03,-0.057,-0.026,4
17466.02,9.713,0.769,1.055,0.023,-0.005,-0.019,4
17602.01,9.614,0.72,1.068,0.026,-0.039,-0.016,4
17738.01,9.659,0.698,1.107,0.029,-0.043,-0.051,4
17873.993,9.695,0.792,1.138,0.026,-0.092,-0.006,4
18009.026,9.702,0.774,1.096,0.026,-0.008,-0.003,4
18145.026,9.668,0.755,1.019,0.002,-0.051,0.035,4
18280.998,9.666,0.732,1.095,0.004,-0.06,-0.0,4
18421.002,9.65,0.695,1.031,0.035,-0.052,-0.007,4
18557.007,9.693,0.629,1.132,0.018,-0.045,-0.01,4
18692.992,9.683,0.67,1.113,0.02,-0.079,0.001,4
18828.982,9.785,0.717,1.245,0.08,-0.06,-0.033,4
18964.0,9.668,0.773,1.059,-0.016,-0.054,-0.002,4
19105.987,9.62,0.744,0.97,0.024,-0.039,-0.039,4
19241.991,9.781,0.873,1.16,-0.015,-0.047,0.024,4
19377.008,9.656,0.826,1.062,0.008,-0.026,0.012,4
19513.01,9.565,0.679,0.998,-0.001,-0.01,0.014,4
19654.048,9.688,0.758,1.014,0.006,-0.022,-0.037,4
19790.015,9.697,0.848,1.276,0.056,-0.076,-0.054,4
19924.983,9.715,0.824,1.089,0.034,-0.01,-0.008,4
20061.031,9.673,0.744,1.085,0.063,-0.08,-0.001,4
20204.0,9.684,0.774,1.081,-0.006,-0.052,-0.022,4
20338.99,9.728,0.88,1.108,-0.012,-0.057,-0.015,4
20474.975,9.668,0.754,1.121,0.029,-0.029,-0.013,4
20611.017,9.734,0.93,1.148,-0.006,-0.011,-0.055,4
20746.956,9.686,0.81,0.991,0.038,-0.018,-0.004,4
